x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89624.1023569004,43138.9631840794,0.0,0.0,0.0,-0.4852085607248983,0.8743984518509126,8.33333333333333
89627.8257116785,43132.9924558626,0.0,0.0,0.0,0.8743984518555771,0.4852085607164923,8.33333333333333
89626.2907335531,43135.453928849,0.0,0.0,0.0,0.8743984518460334,0.48520856073369123,8.33333333333333
89624.5667178837,43138.2185402324,0.0,0.0,0.0,0.8743984518544672,0.4852085607184925,8.33333333333333
89623.0879518775,43140.5898721213,0.0,0.0,0.0,0.8743984518523564,0.4852085607222964,8.33333333333333
89621.5988848784,43142.9777225621,0.0,0.0,0.0,0.8743984518517308,0.48520856072342367,8.33333333333333
89618.4426329064,43148.0390513453,0.0,0.0,0.0,0.8743984518519703,0.4852085607229923,8.33333333333333
89614.7715070112,43153.9260259357,0.0,0.0,0.0,0.860565868406812,0.5093391661096066,8.33333333333333
89612.5005222692,43158.0637108343,0.0,0.0,0.0,0.7651473988289554,0.6438551530160207,8.33333333333333
89612.32062518015,43159.100863282045,0.0,0.0,0.0,0.7384225572269822,0.6743382882340021,8.33333333333333
89612.24178167142,43159.968141878075,0.0,0.0,0.0,0.6949939005046751,0.7190156314443363,8.33333333333333
89612.26738493,43160.7214765013,0.0,0.0,0.0,0.6967718941535471,0.7172927767081432,8.33333333333333
89612.29434401057,43161.650136730976,0.0,0.0,0.0,0.6314247365931388,0.7754371683239625,8.33333333333333
89612.45203102803,43162.4122906487,0.0,0.0,0.0,0.6436842491679274,0.7652911781623525,8.33333333333333
89612.55715570634,43163.01675754896,0.0,0.0,0.0,0.5938928342055388,0.8045441575695597,8.33333333333333
89612.734639775,43163.5925159014,0.0,0.0,0.0,0.49499936703262865,0.8688933344417467,8.33333333333333
89613.18790377618,43164.35709719737,0.0,0.0,0.0,0.43800213375742425,0.8989739322271494,8.33333333333333
89613.66096482855,43164.96156409763,0.0,0.0,0.0,0.3162277660105345,0.948683298052615,8.33333333333333
89614.1865882201,43165.35578164128,0.0,0.0,0.0,0.18255737974642114,0.9831952009138983,8.33333333333333
89614.86989862908,43165.61859333705,0.0,0.0,0.0,0.13870121188336537,0.9903342737793567,8.33333333333333
89615.4218031902,43165.776280354505,0.0,0.0,0.0,0.07008134485144507,0.9975412798996405,8.33333333333333
89616.2283261651,43165.8901655093,0.0,0.0,0.0,0.06667761736544622,0.9977745714050179,8.33333333333333
