x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89665.44196059382,43125.61447727014,0.0,0.0,0.0,-0.8683274209497606,0.4959914213237335,2.7777777777777777
89664.14997402391,43123.42371743422,0.0,0.0,0.0,-0.8683274209497074,0.4959914213238266,2.7777777777777777
89663.70332410357,43122.66635452582,0.0,0.0,0.0,-0.9657707506138885,0.2593971034122904,2.7777777777777777
89660.83079425011,43121.00331092646,0.0,0.0,0.0,-0.958760558299818,0.28421504507787987,2.7777777777777777
89657.80707861489,43119.037895763584,0.0,0.0,0.0,-0.9705122143351904,0.2410519483974468,2.7777777777777777
89653.95184118,43116.99688770982,0.0,0.0,0.0,0.9953877060262319,0.09593390793580617,2.7777777777777777
89652.32084118601,43117.31422181288,0.0,0.0,0.0,0.9953877060263683,0.09593390793439163,10.555555555555555
89650.61527763396,43117.64606331011,0.0,0.0,0.0,0.9868796805156862,0.16145741291516238,10.555555555555555
89649.13131937305,43118.14498031162,0.0,0.0,0.0,0.9847708273895585,0.1738574632349285,10.555555555555555
89646.42521995449,43119.131222713564,0.0,0.0,0.0,0.9768280481721796,0.21402561599988432,10.555555555555555
89645.35677944335,43119.623028634094,0.0,0.0,0.0,0.9853324685117223,0.1706456166931805,10.555555555555555
89643.48809064628,43120.2903032446,0.0,0.0,0.0,0.9839535501154131,0.17842480549316947,10.555555555555555
89642.10475019757,43120.80905591286,0.0,0.0,0.0,0.9803556451174547,0.19723795042115852,10.555555555555555
89640.31793545134,43121.55836532258,0.0,0.0,0.0,0.9789524923890399,0.20408825944989262,10.555555555555555
89638.0700072222,43122.538231473736,0.0,0.0,0.0,0.9586443774171391,0.28460667182359883,10.555555555555555
89635.59152225162,43124.15212866388,0.0,0.0,0.0,0.9644406497126196,0.2642995141537347,10.555555555555555
89634.03526424682,43125.07435562968,0.0,0.0,0.0,0.9173759122559216,0.3980219034332351,10.555555555555555
89632.36372787131,43126.861170375916,0.0,0.0,0.0,0.8854915914573779,0.4646554007630604,10.555555555555555
89629.02065512029,43131.70286194636,0.0,0.0,0.0,0.8823614993584892,0.47057218835141434,10.555555555555555
89625.96577829609,43136.25635758999,0.0,0.0,0.0,0.8753431095128477,0.48350226538081376,10.555555555555555
89623.71785006694,43139.82998708246,0.0,0.0,0.0,0.8908903998405493,0.45421833458365185,10.555555555555555
89621.74159535248,43142.55299592301,0.0,0.0,0.0,0.887145592584819,0.4614896505419491,10.555555555555555
89619.7813115,43145.3490954,0.0,0.0,0.0,0.8840654740746551,0.4673630682340607,10.555555555555555
89618.100974,43147.8148295,0.0,0.0,0.0,0.8817338975541988,0.47174710799736924,10.555555555555555
89616.4459781,43150.2959718,0.0,0.0,0.0,0.8747329353994254,0.48460529477865233,10.555555555555555
89614.8648117,43152.8237383,0.0,0.0,0.0,0.8520352631869781,0.5234843935456882,10.555555555555555
89613.5157321,43155.4866665,0.0,0.0,0.0,0.8482350654159172,0.529619933347353,8.333333333333334
89612.4342609562,43157.700044360936,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,10.555555555555555
89612.4342609562,43161.66635233152,0.0,0.0,0.0,0.3135986514511625,0.949555625441718,10.555555555555555
89617.32885377096,43165.29510217695,0.0,0.0,0.0,-0.0448344909280225,0.9989944286247171,8.333333333333334
89621.18563248198,43164.94822196715,0.0,0.0,0.0,-0.2650133128531476,0.964244753167265,10.555555555555555
89623.53154732623,43163.55335368138,0.0,0.0,0.0,-0.5301087514456329,0.8479296619653969,10.555555555555555
89624.73620630031,43161.08063262934,0.0,0.0,0.0,-0.5631818656437009,0.8263329753858795,10.555555555555555
89626.13107458607,43157.53005881101,0.0,0.0,0.0,-0.5524309953116208,0.8335586334619851,10.555555555555555
89627.52594287184,43154.23309740829,0.0,0.0,0.0,-0.5606288093043647,0.8280672304698274,10.555555555555555
89628.54039253423,43151.69697325234,0.0,0.0,0.0,-0.5865832567732288,0.8098889324304366,10.555555555555555
89629.312167214,43149.34548076332,0.0,0.0,0.0,-0.5325734373849476,0.8463837981625011,10.555555555555555
89630.32484158946,43147.23574248109,0.0,0.0,0.0,-0.5488135213180163,0.8359448060838223,10.555555555555555
89631.42190549623,43144.70405654242,0.0,0.0,0.0,-0.5257311121191336,0.85065080835204,10.555555555555555
89632.77213799686,43142.003591541164,0.0,0.0,0.0,-0.4800761937340049,0.8772267940560583,10.555555555555555
89634.12237049747,43139.89385325894,0.0,0.0,0.0,-0.294171291877208,0.9557527143750597,10.555555555555555
89636.2321087797,43138.459231227025,0.0,0.0,0.0,-0.12218326369633367,0.9925075566828255,10.555555555555555
89638.93257378094,43137.78411497671,0.0,0.0,0.0,0.0,1.0,8.333333333333334
89640.53597487544,43137.78411497671,0.0,0.0,0.0,0.0,1.0,10.555555555555555
89641.88620737607,43137.78411497671,0.0,0.0,0.0,0.11957873331507432,0.9928247209546921,10.555555555555555
89643.11783952147,43138.085164964905,0.0,0.0,0.0,0.11957873331506498,0.9928247209546933,10.555555555555555
89644.07415298937,43138.318918329736,0.0,0.0,0.0,0.3971213679547763,0.9177661026175064,10.555555555555555
89645.20626825612,43139.5243590107,0.0,0.0,0.0,0.5039557239166493,0.8637294879368458,10.555555555555555
89645.76923550609,43140.520377991415,0.0,0.0,0.0,0.5800385487687759,0.8145890264066982,10.555555555555555
89646.15898206376,43141.64631249136,0.0,0.0,0.0,0.7784530961540334,0.6277027776648748,10.555555555555555
89645.75250567625,43143.52027162141,0.0,0.0,0.0,0.8128026650894113,0.5825391211099475,10.555555555555555
89644.92970738783,43145.94536131359,0.0,0.0,0.0,0.8337112912101965,0.552200582133546,10.555555555555555
89643.84707806096,43148.500366525,0.0,0.0,0.0,0.8552492519469779,0.518216862948452,10.555555555555555
89641.81173492645,43152.39783210172,0.0,0.0,0.0,0.9165407558217081,0.39994129934000566,10.555555555555555
