x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89642.6352705309,43122.3093477117,0.0,0.0,0.0,0.9835054357743948,0.1808785719819182,5.0
89641.4779976793,43122.7499225826,0.0,0.0,0.0,0.9793013717759611,0.20240756714540278,5.0
89640.3854797789,43123.221691676,0.0,0.0,0.0,0.9672069240252467,0.25398969687296535,5.0
89639.4171116398,43123.7679506262,0.0,0.0,0.0,0.973248989463478,0.22975292056537336,5.0
89638.4735734531,43124.2397197196,0.0,0.0,0.0,0.9608945179410683,0.2769146536223789,5.0
89637.6045251232,43124.7859786698,0.0,0.0,0.0,0.9556067971533743,0.29464495453726997,5.0
89636.7666821828,43125.3569272393,0.0,0.0,0.0,0.94621703862609,0.32353255757909827,5.0
89636.0264349839,43125.9301578819,0.0,0.0,0.0,0.9462170386406087,0.3235325575366362,5.0
89635.2285263326,43126.5480402454,0.0,0.0,0.0,0.9462170386195882,0.3235325575981136,5.0
89634.4220802325,43127.1725338158,0.0,0.0,0.0,0.9462170386438258,0.32353255752722737,5.0
89633.6456837006,43127.7737576819,0.0,0.0,0.0,0.898377838488259,0.4392234730899108,5.0
89633.0456561862,43128.5447682472,0.0,0.0,0.0,0.8983778384917874,0.439223473082694,5.0
89632.4448310992,43129.3168036603,0.0,0.0,0.0,0.8983778384804175,0.43922347310594956,5.0
89631.8466747015,43130.085409918,0.0,0.0,0.0,0.8983778384887217,0.4392234730889644,5.0
89631.2455241885,43130.8578634901,0.0,0.0,0.0,0.898377838479043,0.4392234731087612,5.0
89630.6427477783,43131.632406273,0.0,0.0,0.0,0.8983778384743923,0.4392234731182734,5.0
89630.0315642235,43132.4177518894,0.0,0.0,0.0,0.898377838498509,0.4392234730689456,5.0
89629.4222264044,43133.2007258115,0.0,0.0,0.0,0.898377838494321,0.43922347307751186,5.0
89628.8139238653,43133.9823694416,0.0,0.0,0.0,0.8983778384821571,0.4392234731023914,5.0
89628.2000883279,43134.771122746,0.0,0.0,0.0,0.898377838488895,0.43922347308860993,5.0
89627.5872222081,43135.5586303888,0.0,0.0,0.0,0.8983778384789255,0.4392234731090014,5.0
89626.9757073995,43136.3444016526,0.0,0.0,0.0,0.8983778384726192,0.4392234731219002,5.0
89626.361807831,43137.1332372344,0.0,0.0,0.0,0.8983778385027503,0.43922347306027065,5.0
89625.7494165575,43137.9201347192,0.0,0.0,0.0,0.8983778384889909,0.43922347308841386,5.0
89625.1386589086,43138.704933064,0.0,0.0,0.0,0.8983778384856506,0.43922347309524606,5.0
89624.5258655082,43139.4923472654,0.0,0.0,0.0,0.8983778384652724,0.439223473136927,5.0
89623.914349551,43140.2781200052,0.0,0.0,0.0,0.8983778384895167,0.43922347308733845,5.0
89623.3046014558,43141.0616211152,0.0,0.0,0.0,0.8983778384991078,0.439223473067721,5.0
89622.6926934206,43141.8478976588,0.0,0.0,0.0,0.8983778384741364,0.43922347311879684,5.0
89622.0816787815,43142.6330262255,0.0,0.0,0.0,0.898377838497155,0.439223473071715,5.0
89621.4716360378,43143.4169059466,0.0,0.0,0.0,0.8983778384702048,0.4392234731268385,5.0
89620.8595383972,43144.2034261255,0.0,0.0,0.0,0.8983778384947924,0.4392234730765476,5.0
89620.2477310181,43144.9895733302,0.0,0.0,0.0,0.8983778384833391,0.43922347309997395,5.0
89619.6369604506,43145.7743882749,0.0,0.0,0.0,0.8983778384999196,0.4392234730660605,5.0
89619.0251891808,43146.5604890806,0.0,0.0,0.0,0.8983778384785175,0.43922347310983584,5.0
89618.4136439422,43147.3462994457,0.0,0.0,0.0,0.8983778384821061,0.43922347310249593,5.0
89617.8016500395,43148.1326863256,0.0,0.0,0.0,0.8983778384936336,0.4392234730789178,5.0
89617.1956607414,43148.9113575366,0.0,0.0,0.0,0.8983778384659651,0.4392234731355103,5.0
89616.587694543,43149.692568983,0.0,0.0,0.0,0.8983778385070055,0.43922347305156734,5.0
89615.9752945952,43150.4794776139,0.0,0.0,0.0,0.8983778384773777,0.43922347311216714,5.0
89615.3766317,43151.2487347,0.0,0.0,0.0,0.8449662150920613,0.5348196848966916,5.0
89614.9499047,43152.1499908,0.0,0.0,0.0,0.8314137040087439,0.5556538965817307,5.0
89614.5652737,43153.079101,0.0,0.0,0.0,0.8157210374163751,0.5784454936433966,5.0
89614.2382542,43154.0120118,0.0,0.0,0.0,0.7983628758186002,0.6021766505890563,5.0
89613.9662917,43154.9637103,0.0,0.0,0.0,0.7796245311123637,0.6262472279282576,5.0
89613.7493846,43155.9459744,0.0,0.0,0.0,0.7597335160321957,0.6502345612295285,5.0
89613.5920542,43156.9528011,0.0,0.0,0.0,0.7365620032741818,0.6763700284110202,5.0
89613.5054175,43157.9678003,0.0,0.0,0.0,0.7055608384776845,0.7086493513767347,5.0
89613.509776,43158.9656601,0.0,0.0,0.0,0.6607351682181352,0.7506191027943218,5.0
89613.6365947,43159.9572731,0.0,0.0,0.0,0.6025460173646563,0.7980841415276908,5.0
89613.9357223,43161.0077112,0.0,0.0,0.0,0.5590588562448169,0.8291279727848031,5.0
89614.292942,43161.8910385,0.0,0.0,0.0,0.5432875435055168,0.8395466902273757,5.0
89614.6885074,43162.771846,0.0,0.0,0.0,0.4722120936334728,0.8814849622235721,5.0
89615.2087642,43163.5535914,0.0,0.0,0.0,0.34636534840462424,0.9380996990856266,5.0
89615.9705743,43164.2049364,0.0,0.0,0.0,0.2575150985733409,0.9662742747309185,5.0
89616.8375462,43164.7023673,0.0,0.0,0.0,0.11822893209496094,0.992986364264729,5.0
