x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89643.0065723645,43123.96421851952,0.0,0.0,0.0,0.9939782961877985,0.10957712675372144,5.0
89641.81021110706,43124.231239686036,0.0,0.0,0.0,0.993978296188029,0.10957712675163024,5.0
89640.66881468505,43124.48599300755,0.0,0.0,0.0,0.9939782961878975,0.10957712675282338,5.0
89639.62964902488,43124.71792899265,0.0,0.0,0.0,0.9939782961880904,0.1095771267510734,5.0
89638.66439264895,43124.93336883733,0.0,0.0,0.0,0.9939782961880783,0.10957712675118308,5.0
89637.68615350651,43125.151706363155,0.0,0.0,0.0,0.9779789122369008,0.20870373072834209,5.0
89636.91974043785,43125.49442386898,0.0,0.0,0.0,0.9743660133002731,0.22496860253229142,5.0
89636.0264349839,43125.9301578819,0.0,0.0,0.0,0.9462170386406087,0.3235325575366362,5.0
89635.2285263326,43126.5480402454,0.0,0.0,0.0,0.9462170386195882,0.3235325575981136,5.0
89634.4220802325,43127.1725338158,0.0,0.0,0.0,0.9462170386438258,0.32353255752722737,5.0
89633.6456837006,43127.7737576819,0.0,0.0,0.0,0.898377838488259,0.4392234730899108,5.0
89633.0456561862,43128.5447682472,0.0,0.0,0.0,0.8983778384917874,0.439223473082694,5.0
89632.4448310992,43129.3168036603,0.0,0.0,0.0,0.8983778384804175,0.43922347310594956,5.0
89631.8466747015,43130.085409918,0.0,0.0,0.0,0.8983778384887217,0.4392234730889644,5.0
89631.2455241885,43130.8578634901,0.0,0.0,0.0,0.898377838479043,0.4392234731087612,5.0
89630.6427477783,43131.632406273,0.0,0.0,0.0,0.8983778384743923,0.4392234731182734,5.0
89630.0315642235,43132.4177518894,0.0,0.0,0.0,0.898377838498509,0.4392234730689456,5.0
89629.4222264044,43133.2007258115,0.0,0.0,0.0,0.898377838494321,0.43922347307751186,5.0
89628.8139238653,43133.9823694416,0.0,0.0,0.0,0.8983778384821571,0.4392234731023914,5.0
89628.2000883279,43134.771122746,0.0,0.0,0.0,0.898377838488895,0.43922347308860993,5.0
89627.5872222081,43135.5586303888,0.0,0.0,0.0,0.8983778384789255,0.4392234731090014,5.0
89626.9757073995,43136.3444016526,0.0,0.0,0.0,0.8983778384726192,0.4392234731219002,5.0
89626.361807831,43137.1332372344,0.0,0.0,0.0,0.8983778385027503,0.43922347306027065,5.0
89625.7494165575,43137.9201347192,0.0,0.0,0.0,0.8983778384889909,0.43922347308841386,5.0
89625.1386589086,43138.704933064,0.0,0.0,0.0,0.8983778384856506,0.43922347309524606,5.0
89624.5258655082,43139.4923472654,0.0,0.0,0.0,0.8983778384652724,0.439223473136927,5.0
89623.914349551,43140.2781200052,0.0,0.0,0.0,0.8983778384895167,0.43922347308733845,5.0
89623.3046014558,43141.0616211152,0.0,0.0,0.0,0.8983778384991078,0.439223473067721,5.0
89622.6926934206,43141.8478976588,0.0,0.0,0.0,0.8983778384741364,0.43922347311879684,5.0
89622.0816787815,43142.6330262255,0.0,0.0,0.0,0.898377838497155,0.439223473071715,5.0
89621.4716360378,43143.4169059466,0.0,0.0,0.0,0.8983778384702048,0.4392234731268385,5.0
89620.8595383972,43144.2034261255,0.0,0.0,0.0,0.8983778384947924,0.4392234730765476,5.0
89620.2477310181,43144.9895733302,0.0,0.0,0.0,0.8983778384833391,0.43922347309997395,5.0
89619.6369604506,43145.7743882749,0.0,0.0,0.0,0.8983778384999196,0.4392234730660605,5.0
89619.0251891808,43146.5604890806,0.0,0.0,0.0,0.8983778384785175,0.43922347310983584,5.0
89618.4136439422,43147.3462994457,0.0,0.0,0.0,0.8983778384821061,0.43922347310249593,5.0
89617.8016500395,43148.1326863256,0.0,0.0,0.0,0.8983778384936336,0.4392234730789178,5.0
89617.1956607414,43148.9113575366,0.0,0.0,0.0,0.8983778384659651,0.4392234731355103,5.0
89616.587694543,43149.692568983,0.0,0.0,0.0,0.8983778385070055,0.43922347305156734,5.0
