x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89642.6352705309,43122.3093477117,0,0,0,0.983505435774395,0.180878571981918,7.77777777777778
89641.4779976793,43122.7499225826,0,0,0,0.979301371775961,0.202407567145403,7.77777777777778
89640.3854797789,43123.221691676,0,0,0,0.967206924025247,0.253989696872965,7.77777777777778
89639.4171116398,43123.7679506262,0,0,0,0.973248989463478,0.229752920565373,7.77777777777778
89638.4735734531,43124.2397197196,0,0,0,0.960894517941068,0.276914653622379,7.77777777777778
89637.6045251232,43124.7859786698,0,0,0,0.955606797153374,0.29464495453727,7.77777777777778
89636.7666821828,43125.3569272393,0,0,0,0.94621703862609,0.323532557579098,7.77777777777778
89636.0264349839,43125.9301578819,0,0,0,0.946217038640609,0.323532557536636,7.77777777777778
89635.2285263326,43126.5480402454,0,0,0,0.946217038619588,0.323532557598114,7.77777777777778
89634.4220802325,43127.1725338158,0,0,0,0.946217038643826,0.323532557527227,7.77777777777778
89633.6456837006,43127.7737576819,0,0,0,0.898377838488259,0.439223473089911,7.77777777777778
89633.0456561862,43128.5447682472,0,0,0,0.898377838491787,0.439223473082694,7.77777777777778
89632.4448310992,43129.3168036603,0,0,0,0.898377838480418,0.43922347310595,7.77777777777778
89631.8466747015,43130.085409918,0,0,0,0.898377838488722,0.439223473088964,7.77777777777778
89631.2455241885,43130.8578634901,0,0,0,0.898377838479043,0.439223473108761,7.77777777777778
89630.6427477783,43131.632406273,0,0,0,0.898377838474392,0.439223473118273,7.77777777777778
89630.0315642235,43132.4177518894,0,0,0,0.898377838498509,0.439223473068946,7.77777777777778
89629.4222264044,43133.2007258115,0,0,0,0.898377838494321,0.439223473077512,7.77777777777778
89628.8139238653,43133.9823694416,0,0,0,0.898377838482157,0.439223473102391,7.77777777777778
89628.2000883279,43134.771122746,0,0,0,0.898377838488895,0.43922347308861,7.77777777777778
89627.5872222081,43135.5586303888,0,0,0,0.898377838478925,0.439223473109001,7.77777777777778
89626.9757073995,43136.3444016526,0,0,0,0.898377838472619,0.4392234731219,7.77777777777778
89626.361807831,43137.1332372344,0,0,0,0.89837783850275,0.439223473060271,7.77777777777778
89625.7494165575,43137.9201347192,0,0,0,0.898377838488991,0.439223473088414,7.77777777777778
89625.1386589086,43138.704933064,0,0,0,0.898377838485651,0.439223473095246,7.77777777777778
89624.5258655082,43139.4923472654,0,0,0,0.898377838465272,0.439223473136927,7.77777777777778
89623.914349551,43140.2781200052,0,0,0,0.898377838489517,0.439223473087338,7.77777777777778
89623.3046014558,43141.0616211152,0,0,0,0.898377838499108,0.439223473067721,7.77777777777778
89622.6926934206,43141.8478976588,0,0,0,0.898377838474136,0.439223473118797,7.77777777777778
89622.0816787815,43142.6330262255,0,0,0,0.898377838497155,0.439223473071715,7.77777777777778
89621.4716360378,43143.4169059466,0,0,0,0.898377838470205,0.439223473126839,7.77777777777778
89620.8595383972,43144.2034261255,0,0,0,0.898377838494792,0.439223473076548,7.77777777777778
89620.2477310181,43144.9895733302,0,0,0,0.898377838483339,0.439223473099974,7.77777777777778
89619.6369604506,43145.7743882749,0,0,0,0.89837783849992,0.439223473066061,7.77777777777778
89619.0251891808,43146.5604890806,0,0,0,0.898377838478517,0.439223473109836,7.77777777777778
89618.4136439422,43147.3462994457,0,0,0,0.898377838482106,0.439223473102496,7.77777777777778
89617.8016500395,43148.1326863256,0,0,0,0.898377838493634,0.439223473078918,7.77777777777778
89617.1956607414,43148.9113575366,0,0,0,0.898377838465965,0.43922347313551,7.22222222222222
89616.587694543,43149.692568983,0,0,0,0.898377838507006,0.439223473051567,7.22222222222222
89615.9752945952,43150.4794776139,0,0,0,0.898377838477378,0.439223473112167,7.22222222222222
89615.3766317,43151.2487347,0,0,0,0.844966215092061,0.534819684896692,6.66666666666667
89614.9499047,43152.1499908,0,0,0,0.831413704008744,0.555653896581731,6.66666666666667
89614.5652737,43153.079101,0,0,0,0.815721037416375,0.578445493643397,6.16666666666667
89614.2382542,43154.0120118,0,0,0,0.7983628758186,0.602176650589056,6.16666666666667
89613.9662917,43154.9637103,0,0,0,0.779624531112364,0.626247227928258,5.55555555555556
89613.7493846,43155.9459744,0,0,0,0.759733516032196,0.650234561229529,5.55555555555556
89613.5920542,43156.9528011,0,0,0,0.736562003274182,0.67637002841102,5
89613.5054175,43157.9678003,0,0,0,0.705560838477684,0.708649351376735,5
89613.509776,43158.9656601,0,0,0,0.660735168218135,0.750619102794322,5
89613.6365947,43159.9572731,0,0,0,0.602546017364656,0.798084141527691,5
89613.9357223,43161.0077112,0,0,0,0.559058856244817,0.829127972784803,5
89614.292942,43161.8910385,0,0,0,0.543287543505517,0.839546690227376,5
89614.6885074,43162.771846,0,0,0,0.472212093633473,0.881484962223572,5
89615.2087642,43163.5535914,0,0,0,0.346365348404624,0.938099699085627,5
89615.9705743,43164.2049364,0,0,0,0.257515098573341,0.966274274730919,5
89616.8375462,43164.7023673,0,0,0,0.118228932094961,0.992986364264729,5
89617.7760703293,43164.9290699715,0,0,0,0.0708890201132928,0.997484208811035,5
89618.6971780319,43165.0606567862,0,0,0,0.0119384733849015,0.99992873388719,6.16666666666667
89619.6456691,43165.0833087,0,0,0,-0.0405825016883547,0.99917619094768,6.16666666666667
89620.7593718,43164.992691,0,0,0,-0.134056558103607,0.99097368241009,7.22222222222222
89621.6672861,43164.742471,0,0,0,-0.188644683308115,0.982045408043631,7.77777777777778
89622.6198471,43164.3624878,0,0,0,-0.232377364472324,0.972625704205321,7.77777777777778
89623.5497765,43163.891235,0,0,0,-0.276109428909203,0.961126205691757,7.77777777777778
89624.4358768,43163.3363271,0,0,0,-0.323601940476642,0.946193312235799,7.77777777777778
89625.2300054,43162.7211856,0,0,0,-0.370281646385837,0.928919534916665,7.77777777777778
89625.9334299,43162.0544541,0,0,0,-0.412635069940371,0.910896426085482,7.77777777777778
89626.5778684,43161.319847,0,0,0,-0.450184780487325,0.892935419511164,7.77777777777778
89627.1716341,43160.5170941,0,0,0,-0.484036215270756,0.875047965717516,7.22222222222222
89627.7021798,43159.6713746,0,0,0,-0.514488584404838,0.857497228285378,7.22222222222222
89628.1714027,43158.7916171,0,0,0,-0.541614647874107,0.840626892984163,6.66666666666667
89628.5834111,43157.8838868,0,0,0,-0.564728463754083,0.82527677916318,6.66666666666667
89628.9444936,43156.9545545,0,0,0,-0.583688912124197,0.811977372753251,6.16666666666667
89629.2623017,43156.0090692,0,0,0,-0.594707616206497,0.803942069570928,6.16666666666667
89629.553445398,43155.0577560617,0,0,0,-0.594707616257599,0.803942069533125,6.16666666666667
89629.8456177521,43154.1030817853,0,0,0,-0.594707616226546,0.803942069556096,5.55555555555556
89630.1380320509,43153.1476169539,0,0,0,-0.5947076162416,0.80394206954496,5.55555555555556
89630.428949097,43152.1970444013,0,0,0,-0.594707616223678,0.803942069558218,5.55555555555556
89630.7201101494,43151.2456745573,0,0,0,-0.594707616213703,0.803942069565597,5.55555555555556
89631.0115462027,43150.2934061469,0,0,0,-0.594707616204762,0.803942069572211,5
89631.3034497259,43149.3396102769,0,0,0,-0.594707616253316,0.803942069536293,5
89631.5952364053,43148.3861961941,0,0,0,-0.594707616213228,0.803942069565949,5
89631.8865026987,43147.4344824748,0,0,0,-0.594707616225177,0.803942069557109,4.44444444444444
89632.1787243196,43146.4796472192,0,0,0,-0.59470761622071,0.803942069560413,4.44444444444444
89632.4702390012,43145.5271218905,0,0,0,-0.594707616254267,0.80394206953559,4.44444444444444
89632.7608351683,43144.5775978111,0,0,0,-0.562415823148102,0.826854546986738,4.44444444444444
89633.0964605107,43143.7279096532,0,0,0,-0.537213198058489,0.843446489015024,4.72222222222222
89633.561321171,43142.7315458242,0,0,0,-0.494431293035309,0.869216714328154,4.72222222222222
89634.0579202167,43141.8963565202,0,0,0,-0.483646800279592,0.875263259013716,4.72222222222222
89634.5545192623,43141.1063125839,0,0,0,-0.411428711827095,0.911441942794108,4.72222222222222
89635.1703621,43140.4080406,0,0,0,-0.341296759390976,0.939955595775257,5
89635.9447334,43139.7602947,0,0,0,-0.29080431024271,0.956782552696411,5.55555555555556
89636.8035994,43139.1850685,0,0,0,-0.243731527960676,0.969842741003898,5.55555555555556
89637.7090351,43138.699298,0,0,0,-0.194388272969066,0.980924665472382,5.55555555555556
89638.6485823,43138.3116996,0,0,0,-0.132244953937995,0.991217066115156,5.55555555555556
89639.5675845,43138.062035,0,0,0,-0.0381515318750336,0.999271965290525,5.55555555555556
89640.6929325,43137.9759795,0,0,0,0.0186701073624877,0.999825698355005,5.55555555555556
89641.5354660815,43138.0074563452,0,0,0,0.0344214437160134,0.999407406522738,6.11111111111111
89642.4251801238,43138.0688159343,0,0,0,0.109185342382023,0.994021408727659,6.11111111111111
89643.5181879,43138.3118648,0,0,0,0.255448814702694,0.966822580966637,6.11111111111111
89644.3637199,43138.7922009,0,0,0,0.346546304245258,0.938032866702416,6.11111111111111
89645.1454602,43139.4611084,0,0,0,0.434045977946429,0.900890719803755,6.11111111111111
89645.7254508,43140.1889312,0,0,0,0.543857714853319,0.839177446071167,6.11111111111111
89646.1443357,43141.1250654,0,0,0,0.589370118892579,0.807863146180433,6.11111111111111
89646.4187368,43141.9809895,0,0,0,0.62505830449251,0.78057806527275,6.66666666666667
89646.6461403,43142.9960816,0,0,0,0.670220397832095,0.74216212401994,6.66666666666667
89646.7560263,43144.0719412,0,0,0,0.717030282453698,0.697042017416719,6.66666666666667
89646.7278724,43145.0676178,0,0,0,0.7520174934169,0.659143148030049,6.66666666666667
89646.5961798,43146.0637726,0,0,0,0.778781754999441,0.627294968957978,6.66666666666667
89646.3839446,43147.0373068,0,0,0,0.800600309984501,0.599198751377806,7.22222222222222
89646.0958855,43148.017631,0,0,0,0.820508702652344,0.571634034039059,7.77777777777778
89645.7493405,43148.955898,0,0,0,0.838422464266575,0.545020890804347,7.77777777777778
89645.3523288,43149.849791,0,0,0,0.854165531982224,0.520001196127012,7.77777777777778
